id,label
1499104256615456771,1
1499103397303267336,0
1499099965867630594,0
1499096431503847428,1
1499095457234100228,0
1499093222228119553,0
1499087584433262595,0
1499084677377708035,1
1499083369048678401,0
1499081515975999488,0
1499077555311239172,1
1499067895753547780,1
1499067536876646407,0
1499062926472359941,0
1499061463595593735,0
1499060303690182657,0
1499059755238707215,0
1499059737044058116,1
1499053455524216832,1
1499053235638013956,0
1499051076321959937,0
1499050533738651651,1
1499050463987376129,0
1499049021947752454,1
1499047450430087177,0
1499047301259702275,0
1499047019163586562,1
1499030456481759235,0
1499026587886440450,0
1499026583767564289,0
1499021624850276361,0
1499021574992580611,0
1499020548264841216,0
1499017949465784321,0
1499017772000497667,0
1499015658335518727,0
1499009181713580034,0
1499008985353134087,0
1499008606833979394,0
1498999886838214656,1
1498999570830970883,0
1498995843331985411,0
1498995456411590664,0
1498994941778821126,0
1498994339204276230,0
1498993644858187779,0
1498993597496053772,0
1498988701178908673,0
1498987389867417603,0
1498983571767414789,1
1498983388585336837,0
1498982052166787080,0
1498981769734938625,0
1498981700843540481,0
1498981415584768001,0
1498980835437039621,0
1498980821016981515,0
1498979025301262337,0
1498975310330564608,0
1498974881697959939,1
1498973884493795329,1
1498973756102156288,0
1498973355076362240,0
1498971487683895296,0
1498971239959908356,0
1498970761738043393,1
1498969917739368461,0
1498969443023855623,0
1498969183098482693,1
1498967752962641922,0
1498967205249118211,0
1498966720949673989,0
1498966641987801090,0
1498964141180174336,1
1498963726069817346,0
1498963595723522051,0
1498963223235682307,0
1498963147054403586,0
1498962968666587136,0
1498962349176274944,0
1498961046920384515,0
1498960026966364161,0
1498959362269884422,0
1498958761205116928,0
1498958422942834689,0
1498957622837321729,1
1498957269924397056,1
1498956691622141955,0
1498954170719780864,1
1498953691944083458,1
1498948852178731008,0
1498948591188160515,0
1498947996175806469,0
1498947725555081217,0
1498947477961162753,0
1498946891224162309,1
1498946520028168195,1
1498946020637564928,0
1498945592978026496,0
1498945554805575687,1
1498945425638031362,0
1498943535545995264,1
1498943438670159877,0
1498942597972348928,1
1498942021599469569,0
1498941666262138882,1
1498941619789307907,0
1498940895894204418,1
1498940381278486530,0
1498940368523431936,0
1498940033499566081,0
1498938647399305218,0
1498938384886214656,0
1498937660395732998,0
1498937438689021954,1
1498936992796753922,0
1498936678114856960,1
1498936453518303237,0
1498935946699362307,0
1498935793397678081,0
1498935637180776448,0
1498935353881014273,1
1498934972677197826,0
1498934889906946048,1
1498934641226842114,0
1498934468391936002,0
1498934263093374979,0
1498934100031426568,0
1498933725081522176,0
1498933125384134656,0
1498933059881680898,0
1498933049135964161,0
1498932631764750338,0
1498931984411803648,0
1498931030790709249,1
1498930124925767684,0
1498929559214903304,1
1498929215936217089,1
1498926944812945411,0
1498926875514703873,0
1498926501005250565,1
1498926299594719233,0
1498925959071862788,0
1498925842428489729,0
1498925658747121673,0
1498925102162927616,0
1498924874244444162,0
1498924765897269248,0
1498924650520141824,0
1498923564480741377,0
1498920578522177539,0
1498919648976412676,0
1498919398576381953,0
1498918863995559939,0
1498918580510937091,0
1498918093019512833,0
1498917578688897024,0
1498917241903013891,0
1498916414928740352,0
1498916405403701252,0
1498916352358330371,0
1498916324608823296,0
1498916213568995331,0
1498915919971635207,0
1498915675284418566,0
1498915525946228738,0
1498915462285086721,0
1498915057232711681,0
1498914421871190018,0
1498914372596506628,0
1498914367030628354,0
1498913797058269184,0
1498913458212982786,0
1498911746970456065,0
1498910566131417095,0
1498909879653830662,0
1498909110967930882,0
1498908470380314626,1
1498907145261178882,0
1498906518913175553,0
1498905715330543620,1
1498904661151072257,1
1498903631659155459,0
1498903350070464520,0
1498903197733486592,0
1498902650234064896,1
1498902167553380365,0
1498901119019405315,0
1498900902249627651,0
1498900344486744068,0
1498899922418282503,1
1498897733926928384,0
1498897322737999872,1
1498896389949976583,0
1498895474417410050,0
1498895284713238530,0
1498895216258035714,0
1498895139078615041,0
1498895054462672899,0
1498894881464492037,0
1498894597992427521,0
1498894456996737028,1
1498893514926866433,1
1498893451114561537,0
1498892505802285056,0
1498892169691627525,0
1498892014695428099,0
1498891855999774722,0
1498890271219761160,1
1498889969951461378,1
1498889871376928770,0
1498889660835106818,0
1498887297189572608,1
1498886942930481153,0
1498886136567062542,0
1498885671070670853,0
1498885628355694594,0
1498884995989053441,0
1498884891378950146,1
1498884358723481603,1
1498884197955653632,0
1498883372621664257,0
1498882758050926593,0
1498882121145925634,0
1498880989497638917,1
1498878970711842817,0
1498878387670028290,0
1498877924547895296,0
1498876978430033924,0
1498876555849785347,0
1498876453882327040,0
1498873447962710020,0
1498873402475565056,0
1498872911771598848,1
1498871920200417284,1
1498871828584235011,1
1498871435904704513,1
1498870907707789316,0
1498869907232018446,1
1498868559581044738,1
1498868139592863745,0
1498867962832429059,1
1498866181339779072,1
1498864719263715333,0
1498864490347073539,0
1498863353959178246,0
1498863587216945156,0
1498863518711697414,0
1498870585530941443,0
1498868429914136578,0
1498867610573840384,0
1500753572195180544,0
1501030195792433156,0
1500979440100257796,0
1500846453140656131,0
1500829620320579594,0
1500676984208248835,1
1500665829377003521,0
1500477712598765569,0
1500183327210278914,1
1499054291570634758,0
1499049178948800515,0
1499016350588567554,0
1498967136554741764,0
1498965634088148994,0
1498934826451484675,0
1498907212344745986,1
1498897364035469314,0
1498876949762293760,1
1498876726600167424,0
1498876477881864192,0
1498873159441063937,1
1498874851318190088,1
1498873138536673282,0
1498873024212508674,0
1508883824264253440,1
1499784915281321986,1
1499662725898670082,0
1499659245196693505,1
1499656506068779010,1
1499523021429776385,0
1498917927453614087,0
1498917562930847744,0
1498916410323578882,0
1498916347820052484,0
1498916269785251840,0
1498915858235670528,0
1498914053472894978,0
1498912672154206208,1
1498910961629286404,0
1498910932638236674,0
1498910331887828993,0
1498910103319232514,0
1498909943860060161,0
1498909756429328387,0
1498908144428363778,0
1498907678910959626,1
1498906848920961025,1
1498905988535042049,1
1498905683286102017,1
1498902367575683073,0
1498901501749596160,1
1498901198769950722,0
1498900924802093058,0
1498900255017951232,1
1498898567875858435,0
1498898378612219904,0
1498898312212062210,1
1498897467265679360,1
1498897126650220548,0
1498897027752763393,0
1498896409080184832,0
1498895545473146881,1
1498895189146054656,1
1498894928881070083,1
1498894855401091073,1
1498894279804080130,0
1498892678758637569,0
1498891041310711814,0
1498890416623603714,0
1498889828272066560,0
1498888785219760137,0
1498888619817320452,0
1498888557943046150,1
1498888417106608130,0
1498887847557750792,1
1498887588127641605,1
1498887557345538048,0
1498886413491884033,1
1498885669099384833,0
1498885662069727232,0
1498885541189795842,0
1498884142259335171,0
1498882665063546881,1
1498882067547009025,0
1498881948911128579,0
1498881607843053569,0
1498880548478939141,1
1498880482292998144,0
1498879877235290114,0
1498878993218830337,0
1498878547150229504,0
1498878434352660484,0
1498878365641494528,1
1498878283856982019,0
1498877333192822784,1
1498876351822114817,1
1498874455065608195,0
1498874408550772736,0
1499080504884219911,1
1498873923877801986,0
1499059424442392579,0
1499057743759659012,1
1498967605243174913,0
1498966997970952197,0
1498937406258655234,0
1498921599499653120,1
1498921223903920129,0
1498907859114995713,0
1498878430863110145,1
1499761751260377090,0
1499367752297066498,1
1498899907461226497,0
1498894102678712326,1
1498893871052247043,1
1498893384517394437,0
1498888487856128002,1
1498886909124169728,0
1498882756499046404,1
1498882298065920000,0
1498881863494299649,1
1498881325847044099,0
1498879579053826056,0
1498879457465372675,1
1498877915949371395,0
1498877816213053444,0
1498876649546588160,0
1498876250533908482,1
1498876174646263808,0
1498876020153368579,0
1498875752250593282,0
1498875727256690691,1
1498879775775068162,0
1498884325579714560,0
1498884437970329600,0
1498943861942624261,0
1498878688108101632,0
1498878926713921541,0
1498888748049723393,0
1498936208898117632,0
1498882304084639744,0
1498884940368211970,0
1498894649292849152,1
1498884532870823938,0
1501764935105531913,0
1501048078400618496,0
1500882611874381824,0
1500081866346741766,0
1499733333994995723,0
1498892256941862912,0
1498885352089554949,0
1499044773688377345,0
1499017412452233219,0
1498934469499125761,0
1498909727706681347,0
1498906053362294788,0
1498899583786647554,0
1498896455771123716,0
1498893509817823234,1
1498893488707883013,0
1498893154304475137,0
1498886702324412416,0
1498886350786809857,0
1498886349469859842,0
1500181054954651648,0
1498916553605013504,0
1498886080602738691,0
1498886540860313600,1
1498887019459940352,1
1498892419827666947,0
1498898226631618560,1
1498889352285278209,0
1498888330661875712,0
1499843748582281220,0
1498924150538313728,0
1498917332105986048,1
1498907905940234249,0
1498901057207947266,1
1498899426944897029,1
1498893083861307396,0
1498891887155060736,0
1498891131798831104,0
1498889547446427651,0
1498889050895396875,1
1498888869177081857,0
1498893536435003395,0
1498895512329756673,1
1499029598214168578,0
1499005010302193670,0
1498902229998260224,0
1498897061395189763,0
1498894566706987008,0
1498893861392896001,0
1498892772522303489,0
1498892496251891713,1
1498892440735989768,0
1511359505250103298,1
1498892683510751235,1
1498891860441382918,0
1498890492527796227,0
1498890013081501697,0
1498889594154094596,0
1498891523785912321,1
1498893456059600896,0
1498892161672433667,1
1498890423007330306,0
1498904446650175494,0
1498892588396728328,0
1521131997027995648,0
1520961943242043392,0
1515949609025122305,0
1515258439534063616,0
1509613695525171203,0
1509516765826592768,0
1507107102636052496,0
1498893750650740736,0
1498891182541258753,0
1499185496269930496,0
1499145199246659585,0
1499069566139265032,1
1499013250796912642,0
1498892801274413056,0
1498891995011559425,0
1498891879219408899,0
1498895387067035648,0
1498894024580730881,0
1498907056182824961,0
1498906819703369734,0
1498903368617820162,0
1498901258899705856,0
1498899240722235393,1
1498896386565279746,0
1499262727440637959,0
1499173426673553410,0
1499074560616202244,0
1499027523342114821,1
1499018163530309635,1
1499011466803961856,0
1499000806955274250,0
1498969910814609414,0
1498964680471367681,0
1498962484488818689,1
1498947251464699906,0
1498943636842893313,0
1498943066459234304,0
1498938560375840768,0
1498931459964354560,0
1498926098737946626,0
1498917261654265865,0
1498915971955789827,1
1498912789733068800,0
1498912443766284289,0
1498931289407246337,0
1498931085543198728,0
1498927390440972291,0
1498926640885567488,1
1498920128679129090,0
1498909211673219073,1
1498908866947526660,0
1498904124041011203,1
1498933195814752257,1
1498907842392170497,0
1498907802324303872,0
1498906913945567235,1
1498906800024088577,0
1498904894866337793,0
1498904037340889093,1
1498902332738007041,1
1498897277016223746,0
1501208114405978113,0
1500979026034409472,1
1500719496570732546,0
1500560064612122626,0
1500050401248219137,1
1499389093264097281,0
1499270616586858502,0
1499121281240862721,0
1499094737369763842,1
1499087947835920386,0
1499063496721395712,0
1499050501954060306,0
1499032309882048517,0
1499031890166415360,0
1499030077845213188,1
1499020169380864005,0
1499002949653381130,0
1498995423167528965,0
1498994652631863299,1
1498994249211072513,0
1498986780028473344,0
1498982740670271490,0
1498982613079392258,0
1498980762246213632,0
1498977893396803587,1
1498977380831875077,0
1498976493409607684,0
1498976340837801989,1
1498967502893764608,0
1498953078967439360,0
1498952453479297027,1
1498951697103687687,1
1498950859274608644,1
1498950621444988928,1
1498945796988829696,1
1498940020958580736,0
1498927401559941122,0
1498925612387368963,1
1498924419149811713,0
1498922077729869825,1
1498913840196554752,1
1498913720033898501,1
1498896790157807616,1
1498903305338212357,0
1498901981792174085,1
1498899533547413504,1
1499464485907550240,0
1499349800940048386,0
1498970948745244674,0
1498966986084470784,0
1498944034769092609,0
1498943761195618305,0
1498936149947072512,0
1498920520959541254,0
1498915004787007491,0
1498912916027981827,0
1498903077365108739,0
1498902056454832130,0
1498901971457044488,0
1498901690019610624,0
1498901684717867018,0
1498900011773566976,0
1498899381864394756,1
1498898792359383041,0
1498897718613143554,0
1499014602750713864,0
1498940738331361280,1
1498897995068489732,0
1499105389538942977,0
1498964671608803332,0
1498897752226672642,1
1500463900583677954,0
1499178575307677706,0
1499093528516849665,1
1499080395999965187,0
1499079344886407170,1
1499016426157338629,0
1498999514564284417,0
1498988155336286212,1
1498958684864774145,1
1498916399795904513,0
1498916389536641024,0
1498914300823547908,0
1498904944132427780,0
1498897265808875522,0
1498904016150880259,0
1499658123266732034,0
1498904693505933315,1
1498904541118570497,0
1498904406590468099,1
1498902897735569409,1
1498900852685385731,0
1498899798233174018,0
1498908376604061696,0
1499376295255621633,1
1499045907530383360,1
1499023800880427011,0
1498988943781638146,0
1498970064443555852,1
1498930999652143104,0
1498926853310251010,0
1498925497819959297,0
1498915716766236674,0
1498908870986842119,1
1498903617482670080,1
1498903191496568833,0
1498903110953046018,0
1498901050686054410,1
1498900442004492288,0
1501089617558515714,0
1501065618925109249,0
1500186158726221825,0
1499207095136440324,0
1498900033441173508,0
1498902954195128321,0
1498954849622577158,1
1498907773299482625,0
1498906885919068161,0
1498903033744437253,0
1501843540959105025,0
1501422176855023616,1
1501302282515845124,0
1501017296415834113,0
1501016743220707328,1
1500863584095678470,0
1499373825645031429,0
1499328596925730818,0
1499136181858181120,0
1499112545621213184,1
1498971932922101763,0
1498970960510451719,0
1498969734284398600,0
1498945339423956993,0
1498970918042800129,0
1498943102857658368,0
1498903491728846853,0
1498905624075292672,0
1498903350326317056,0
1498903952783740929,0
1498911705669144578,0
1499086378231275520,0
1498921070337871872,1
1498910118347681792,1
1499015805798948866,0
1498906711280996354,0
1498923040826138625,0
1498918550207180802,0
1498906963035377665,0
1498906816482324482,0
1499893155826704389,1
1498912371183599621,0
1498907960365379584,1
1498907692530024452,1
1498926367752216581,0
1498918896786673667,0
1498915363383398400,0
1498913986691178496,0
1498913045594230786,0
1498912294729928714,0
1498911905511051264,0
1498911247504265217,1
1498910942956032006,0
1500572220372013059,0
1498979376544862212,1
1498909846661332998,0
1498907029637058563,1
1562483794543648770,1
1503198450384457736,1
1501517671476596738,0
1501517617130921987,1
1501277472075104259,0
1501047905310097409,0
1500934823107518467,0
1500735327673085952,0
1500729526929989632,1
1500724732307509251,1
1500720748775686144,1
1500720475827171328,1
1500719580578127874,0
1500717885546590211,1
1500716033841111040,1
1500715050700447746,1
1500709944802250757,1
1500656421687365634,0
1500594609545785344,0
1500552976259289094,0
1500548994753306626,0
1500380202324488193,0
1500197491903709184,1
1500154846548217861,0
1500153602798768131,0
1500082093790875648,0
1499982678736584704,0
1499594150739529728,0
1499578800795189248,0
1499522264886575105,0
1499521717785731072,1
1499521572264345602,1
1499501392561860608,0
1499492122533240838,1
1499413509427240964,1
1499401196398084096,1
1499399933643821058,0
1499341547040608263,1
1499338633651929089,0
1499240811439210496,0
1499232656781115392,0
1499228972135194627,0
1499228285032615944,0
1499213743791624193,0
1499137284486189061,1
1499101624630919169,0
1499098503045214208,0
1499079542018822149,0
1499066994406141956,0
1499064289482706953,0
1499057340922068992,0
1499044991347437577,0
1499033563295059970,0
1499003208320131072,0
1498984888850071553,0
1498969538834022400,0
1498962827788357634,0
1498955610045530118,0
1498942716629209088,0
1498936815104974848,1
1498924873208369154,0
1498923721402241026,0
1498923592293224449,0
1498919227079725059,0
1498917865856110596,1
1498916631384371206,0
1498914673508372480,0
1498914559947644930,0
1498911186334613506,0
1498910913683992577,0
1498909832350343169,0
1498930968752758786,1
1498908959410778115,0
1498908567448866818,0
1498911827916476418,0
1499273288081895424,1
1499269746730369028,0
1499266785102950402,1
1498988021777309697,1
1498910461693210625,0
1499472466133110786,0
1498919717788176384,0
1498965682805182466,1
1498955122549968896,0
1498945455027552256,1
1498940486756753409,0
1498910376578392065,0
1498909272079757314,0
1500611337449316352,1
1499262886803546113,0
1499261399163293698,0
1499258212205600771,0
1499257883300855808,0
1499008302709157892,0
1498916756622286848,0
1498915511480221696,1
1498909930996535296,0
1498910668015112193,0
1498910312791416833,0
1500391741026750464,0
1499005235771101185,0
1499014305370771459,0
1498918895456948224,1
1498914171748032518,0
1498911560777011208,1
1500912121298796550,0
1499842778456547341,0
1499743682005774343,0
1498927577670598661,1
1498914209433796611,0
1498913946501365761,0
1503801942534934531,1
1499975199516733443,0
1499708048817983492,0
1499406795311304706,1
1499330366909255681,0
1499305112694448130,0
1499232162226348034,0
1499208670516809734,1
1499206822141603843,0
1499206082664747016,0
1499188078010945537,0
1499144732215283720,0
1499143357658025988,0
1499140156560924673,0
1499134321499807744,0
1499131844117377025,0
1499121145538351108,0
1499117643298529280,0
1499103365443330055,1
1499101236695556099,0
1499100632019472384,0
1499084575632363521,0
1499074318621642754,0
1499071117159505920,0
1499069165432631297,0
1499066847429332993,0
1499066745776226308,1
1499065986925932550,0
1499055702395932672,0
1499040259052498946,1
1499036849079152640,0
1499035987217108993,1
1499034370597814273,0
1499029712680591366,1
1499022738077503493,0
1499012399646777345,0
1499010452000546818,0
1499001892004720645,0
1498999711390392320,0
1498999177921146884,1
1498997143721234432,0
1498994776166703111,0
1498993694694944772,1
1498993104761733124,0
1498992596840075269,1
1498990582353793027,0
1498988694878896137,0
1498979020947562498,0
1498973196837883911,0
1498971716353208322,0
1498966102671564800,0
1498957049929113602,1
1498955948819320834,1
1498955354927157251,1
1498951657459417089,0
1498948697547153408,0
1498948142217461760,1
1498946424238534662,0
1498946367649193984,1
1498946200384376832,0
1498942303636844545,1
1498940129452253187,1
1498939482560552960,1
1498939338159177728,1
1498938462938238986,1
1498937790897160193,0
1498923165942231041,1
1498921205763817472,0
1498920599246471169,1
1498919878702637058,0
1498918767455309827,0
1498917194864168960,0
1498916017254264834,0
1498946953194864645,0
1498914560312545282,1
1498914389629423616,0
1498929846310813697,0
1498914977293418499,0
1498954932849975298,0
1498943262312509445,1
1498943233640079361,0
1498942936247324672,0
1498941838853615617,0
1498941451048464384,0
1498941344298983424,0
1498940454787764225,0
1498936576574988290,0
1498935288881631234,0
1498934898983411714,0
1498933854966538243,0
1498933536744787969,0
1498931073367277572,1
1498928633532096512,0
1498927926351384583,1
1498927246115024898,1
1498926891067219969,1
1498926795873210369,0
1498926105973112835,0
1498924703339225091,1
1498924405841346560,0
1498923795532419074,0
1498923524370620418,0
1498923303360212997,0
1498922314544648194,1
1498922290444124163,0
1498921574686199809,0
1498921037429452806,0
1498920497471492100,0
1498919919479672836,1
1498919453987332097,0
1498919082430812161,1
1498918222770311170,0
1498917252082589698,0
1498917112131239938,0
1498916860624093185,0
1498916828025872386,0
1498916638619492352,1
1498916148494151682,1
1498915761682849793,0
1501339890562314242,0
1500932724730875913,0
1500605070257369088,1
1500568213893099525,0
1499086536138235909,0
1499045534773952513,0
1499013569886953473,0
1498974397528428545,1
1498960455230005255,0
1498954850683527173,1
1498947263652974592,0
1498943630110863363,0
1498937965992546304,0
1498928034522583040,0
1498927249562783745,1
1498923722585030658,0
1498919764525264897,0
1498918827253448714,0
1498918604313702402,0
1499050779646197770,0
1500491876658466820,0
1498916828155940869,0
1498919058372235266,0
1498917910760550400,1
1498921051929161730,0
1498918153077809152,1
1500489818488377349,0
1498931225553403905,0
1501563572329058305,0
1501055131453845504,1
1499122892046577672,0
1498953887092330497,1
1498917717960982530,1
1498917715863810052,0
1498917713804394498,0
1498917711472373760,0
1498917709563990018,1
1498922479686807553,0
1498919951159427072,0
1498919902522097665,0
1498929809032085504,0
1498928946590765056,0
1498925641277837312,1
1498920456891609095,0
1498958329200226310,1
1498923923404201984,0
1498984886304186374,0
1498922496204189703,0
1498921824939384833,0
1498943901327151106,0
1498936390373249027,0
1498922816200003586,0
1499032852976914439,1
1499005136504782850,0
1498998038450536449,0
1498997738289373188,1
1498995290694877187,0
1498991389627269124,1
1498979942922862595,0
1498977090133442560,0
1498976790353973255,0
1498976592437346305,0
1498972379003093002,0
1498972119610576897,0
1498959749312049152,1
1498958837868806147,0
1498934759396765697,1
1498924088714141696,0
1498923943515856896,0
1498926478758666244,0
1498926482433126406,1
1498925104012853248,0
1498924787275804672,0
1500475514439364609,0
1500473572363358209,1
1500410400977788933,1
1500398120437379076,1
1500383825301745669,0
1499296029925339140,0
1499230552133550082,0
1499230532865241088,0
1499218087857758208,1
1499216058540036104,1
1499194892899143681,0
1499124289613697027,0
1499069252615086084,0
1499065987400110080,0
1499064112365584388,0
1499046187433095170,0
1499043671387566092,0
1499035928995971073,1
1499029199843397638,0
1499026983766102021,0
1499000068275273730,1
1498999970476683265,1
1498962843047137280,0
1498955934839672833,0
1498947516284358662,0
1498944433722519553,1
1498938955571798017,0
1498936816870715393,1
1498934373093343239,0
1498933807143022592,0
1498925085524213760,0
1498924873334333440,0
1498924628882112515,0
1498924512301117441,1
1498996565624586240,0
1498992642784313346,0
1498991650642690054,0
1498941724948791297,0
1499175138620841992,0
1498980511770947585,0
1498969584656740355,1
1498952497410547718,0
1498949470574235648,0
1498937028637036545,0
1498932771640983553,0
1498931289042391046,0
1498928943767769088,0
1498925906450071553,0
1499252116577087489,0
1498973994770444290,0
1498964032178503685,0
1498950845693673472,0
1498950114404147201,0
1498926580445466628,0
1498926181164498947,1
1498927346560253953,1
1498935664938729472,0
1498932524764082177,0
1498929753981652992,0
1498928524761067520,1
1498928357504950275,0
1498928210502987777,0
1499061357626347521,0
1499049189765881856,0
1498930636941262851,0
1500773500516282372,1
1500140495196278785,0
1499701829717741570,0
1499668298337640450,0
1501637891973423104,0
1501201436096401411,1
1501049871968927744,0
1498956784807325696,0
1498951407495438340,0
1498935123210915841,0
1510277296753549315,0
1508173758447894528,0
1501834182183374851,0
1501629692902019072,0
1499719816097464320,0
1499661041101262853,0
1498934705835569154,1
1498941106653827074,0
1498944901060382723,0
1498936290636701697,0
1498936204556845057,0
1498935955415207938,0
1498956565860261889,1
1498940597595369474,0
1498995230867030018,0
1498957386886696961,1
1498942523678416900,0
1498942435912679426,1
1498942092881457155,0
1498940918161833988,0
1498940050217734145,0
1498939815311642636,1
1500527715937832962,1
1499987557790392320,0
1498948713997570048,1
1498944264235110401,0
1498942087944978441,1
1498941909661888514,0
1501486933796876288,0
1499032502203469831,1
1498999492062097412,0
1498945942401212419,0
1499456375302533120,0
1499196820194729984,0
1500724135823134725,0
1500543785985622016,0
1499925020868493323,0
1499256771378089994,0
1498956367297716224,0
1498954146589855744,0
1498947366874980359,1
1499449033877770254,0
1499391712015253505,0
1498951396707684353,0
1498949754490925060,1
1498947756504854530,0
1499019470085312513,1
1498947528947269635,0
1498947022053056519,0
1498946921595301893,1
1499374128238764032,0
1498949000812130306,0
1498961683582451713,0
1498953084537434112,0
1498952393878564866,0
1498948585613893636,0
1498952778055622659,0
1498951255917424640,0
1498948869832556548,0
1499060692183547906,0
1498997531400937475,0
1498974429573001221,1
1498973443991093248,1
1498969312672903168,0
1498967342113427458,0
1498962795336912897,0
1498956205913681921,0
1498955143638700033,1
1498952373116764162,0
1499767644068605953,0
1498953094985502721,1
1498989948292141060,1
1498971862797205504,0
1498951584381865989,1
1580510227304448000,1
1499051122379870209,0
1498951964993990657,1
1498954214902489091,0
1498954104550445062,0
1514315055801720833,0
1498953312485670913,0
1517402466282790912,1
1504344233041440768,0
1504336832275705858,1
1501999106310426629,1
1501998753296834563,0
1501047826385862656,0
1500597515401543686,0
1499269751847235585,0
1499264327760633859,0
1499259435147014146,0
1499258162196660224,0
1499241526483771392,0
1498999916323954696,0
1498977015893925890,0
1498965461257822212,0
1498953986056937472,1
1498985897710260233,1
1498955948660244480,0
1498956987228323842,0
1498973295483498498,0
1498967704476487682,0
1498967001343348743,0
1498964446424752129,0
1498962474753982466,0
1499347154263220226,1
1499312805631119360,0
1499311386534596608,0
1499300400285036545,0
1499211112088281089,1
1499152280519692288,1
1499117659459399683,0
1499082709540376582,0
1499079138849787914,1
1499074622838677504,0
1499017595730935809,0
1499013433680965637,0
1498987484390248450,1
1498987204168794120,0
1498986993346301962,0
1498986179898875909,0
1498980164935561217,0
1498978781389897729,1
1498976958230646785,0
1498975957109116930,0
1498967547575779328,0
1498960416139096066,1
1498958574558535683,0
1498958355171352581,0
1498956759519670274,0
1498962193118744582,0
1501039400175783937,0
1500156342841094148,0
1499153449488953349,0
1499104523679408128,1
1499051975412957189,1
1500508143712882700,0
1499378521059344384,0
1499371014651887616,0
1499335479602429960,0
1499328933652697092,0
1499250450729734148,0
1499112623534747658,0
1499092737727279109,1
1499075235970269189,0
1499070576425533443,1
1499066153645318147,1
1499057953487429642,1
1499055400166903809,0
1499051950779817985,0
1499045557058293763,1
1499040087824289798,0
1499029344882237452,0
1499025340835917825,1
1499023654910263302,0
1499015185163591682,0
1499010880087937025,0
1499008630187823108,1
1499000013883650048,0
1498995979344879616,0
1498988272902623232,1
1498987128969039876,0
1498985036808396800,0
1498982507395514370,0
1498980463955701760,0
1498978162692218881,0
1498977616576991234,0
1498977047368011778,0
1498975715580018688,0
1498972322526646274,1
1498970256060162049,1
1498969162890178560,0
1501049018818101254,0
1498962428763291650,0
1498962371443773450,0
1498964635994701832,0
1499357725251223555,0
1499350637229879297,0
1499334526044184578,0
1498994537628381184,0
1498964524099010564,0
1498964482529189890,0
1498964412333314052,0
1499042268820422665,0
1507239555522764804,0
1498967840401260545,1
1499860596933627904,1
1499484355755974664,0
1499404879181545474,1
1499290788853063680,1
1499252381204332544,1
1499215191451615234,0
1499152349763452931,0
1499142057696264193,0
1499136213537673227,0
1499067440608669698,1
1498968376034881539,0
1498968357340839938,1
1498977393528111106,0
1498970338977202176,0
1498970213215178752,0
1498973278182035462,0
1498975693010518019,0
1499069513438048259,0
1499046450289909765,0
1498987296254685195,1
1498980673436241920,0
1498979245686947843,0
1498977773708263428,1
1498976876299272198,0
1498975679974899716,0
1498974874559123459,0
1498975883260215298,0
1499045201326784514,0
1498991415912976389,0
1498984690321334274,0
1498996711305404416,1
1499012266754256905,1
1498982863047467009,0
1498999273060544517,1
1499065652325371913,0
1498985172959588354,1
1499478625149759490,0
1499046869711818752,0
1498987590858559492,0
1581057575126122496,1
1532061150329769985,0
1514779184022786050,0
1498988558757117957,1
1499195745496231940,1
1499950415580135425,0
1499713037300813831,1
1499658552373358593,1
1499587871707123730,0
1499575330591313925,1
1499574992287121417,1
1499450535073787913,1
1499449022775451655,0
1499425289004371969,0
1499386479742787587,0
1499373093348790278,0
1499370578398130181,1
1499367546511937542,0
1499366470790393857,1
1499344457665490949,1
1499327761068048385,0
1499322627776782336,0
1499313271173697538,1
1499311729695674369,0
1499304383259062272,0
1499298587511037957,0
1499298191925297155,0
1499283955912409088,0
1499278795177615361,1
1499278143147982851,1
1499277894211756036,0
1499277862226083840,0
1499269583211008003,1
1499268265247453184,0
1499253971042680833,1
1499253166856155137,1
1499247276350492672,1
1499245335184556033,0
1499244251359506439,0
1499240533914537985,0
1499240466625163265,0
1499221270730268677,0
1499206651869597703,1
1499202056267120641,0
1499190538909765635,1
1499186624969809920,0
1499179047892533249,1
1499164980939218944,0
1499159421758357514,0
1499154090684821508,0
1499152249737695242,0
1499151332225208328,0
1499143989915750402,0
1499137424387198977,0
1499136381364453382,0
1499131652592783374,0
1499129087255879683,0
1499123051317063680,0
1499115120638709762,0
1499089841346199553,1
1499087850264014852,0
1499065540215812096,1
1499044357034418184,0
1499043413248729089,1
1499037147944595456,0
1499034787000078336,1
1499031051733127168,0
1499029930570657800,1
1499022311630020617,1
1499019478067253248,1
1499016275468906497,1
1499010740950241282,1
1499010057991823367,1
1499009510463135747,1
1499002971333533705,0
1499002193411780610,1
1498999527545659406,0
1498997837178224642,0
1498995954229383174,1
1498993308437463041,0
1498994198158233610,0
1498993605930741761,0
1499016416040820740,0
1499011723600216071,1
1498995464888270850,1
1498995998836011008,0
1499008473987960834,0
1500839485214543874,1
1499288884223610882,0
1499283331619475456,0
1499277830802350083,0
1499251952701435909,0
1499249943265132545,0
1499246723759493132,0
1499205897326792707,1
1499198802120617989,1
1499182985270427648,0
1499173950227689474,0
1499166975100178432,1
1499166296876978178,0
1499165693819998209,0
1499161120782884867,0
1499150910194429954,0
1499143545814462467,1
1499136796659175428,1
1499135777489444865,0
1499125408129859587,1
1499123940282798083,0
1499122598562590721,0
1499121845731213313,1
1499117935914278927,0
